ID;res_city_desc;county_desc;street_type_cd;zip_code;phone_area_code;sex_code;age;birth_place(Country);ethnic_code;race_code;party_cd
al194031;asheville;buncombe;ln;28806;828;m;34;nc;nl;w;una
al188549;asheville;buncombe;rd;28805;828;f;55;nc;nl;w;rep
al177654;arden;buncombe;hts;28704;828;m;75;nc;nl;w;rep
al172315;swannanoa;buncombe;ave;28778;828;m;44;nc;nl;w;rep
al131230;asheville;buncombe;dr;28801;404;m;55;nc;nl;w;rep
al129328;asheville;buncombe;rd;28803;828;f;53;ny;nl;w;dem
al236712;candler;buncombe;dr;28715;907;f;32;fl;un;w;una
al293970;asheville;buncombe;ave;28804;859;m;39;ky;un;w;rep
ay28196;asheville;buncombe;dr;28806;828;f;41;mi;nl;w;dem
al256278;weaverville;buncombe;rd;28787;828;f;63;nc;nl;w;rep
al246794;asheville;buncombe;dr;28805;828;m;28;md;nl;w;una
al208832;candler;buncombe;dr;28715;828;m;49;nc;nl;w;rep
ef75070;weaverville;buncombe;ln;28787;828;f;42;va;un;w;rep
al200589;asheville;buncombe;park;28804;828;m;53;nc;nl;w;una
al199974;asheville;buncombe;dr;28806;828;f;52;nc;un;w;rep
al195234;leicester;buncombe;dr;28748;828;m;48;nc;nl;w;dem
al184173;weaverville;buncombe;ln;28787;828;f;51;ma;un;w;rep
al167177;asheville;buncombe;dr;28804;828;m;33;nc;nl;w;dem
al163244;asheville;buncombe;dr;28803;828;m;33;sc;nl;w;rep
cw660934;asheville;buncombe;rd;28806;828;m;40;nc;nl;w;dem
ct46295;black mountain;buncombe;st;28711;828;f;32;nc;nl;b;dem
cc122135;asheville;buncombe;ave;28806;828;f;26;sc;un;w;dem
eh648308;arden;buncombe;way;28704;828;f;60;pa;nl;w;rep
al259239;asheville;buncombe;rd;28806;828;m;25;ca;hl;o;dem
al254216;arden;buncombe;way;28704;561;f;49;pa;nl;w;dem
al164837;asheville;buncombe;rd;28804;828;m;33;nc;nl;w;dem
cc94529;candler;buncombe;ln;28715;828;f;50;nc;nl;w;una
cw757951;arden;buncombe;dr;28704;828;f;34;nc;nl;w;dem
cc75742;asheville;buncombe;ct;28803;828;f;38;nc;nl;w;dem
al248278;arden;buncombe;dr;28704;540;m;33;va;nl;w;una
al222822;candler;buncombe;way;28715;828;f;42;va;un;b;una
al185733;asheville;buncombe;st;28801;828;m;56;nc;nl;w;dem
cc103398;asheville;buncombe;rd;28805;828;m;44;ut;nl;w;dem
al188530;fletcher;buncombe;ln;28732;828;m;47;mi;nl;w;una
al180954;candler;buncombe;rd;28715;828;m;54;in;un;w;rep
al164332;asheville;buncombe;loop;28806;828;m;49;nc;nl;w;dem
al162345;candler;buncombe;rd;28715;828;f;67;nc;nl;w;una
al154252;swannanoa;buncombe;ave;28778;828;f;34;nc;nl;w;rep
al161477;asheville;buncombe;rd;28806;828;m;43;me;nl;w;dem
al293242;arden;buncombe;pl;28704;509;f;32;ca;un;w;rep
al293391;asheville;buncombe;pl;28803;828;f;21;mi;nl;w;una
al295347;asheville;buncombe;rd;28803;864;m;23;co;nl;w;dem
cc63193;asheville;buncombe;dr;28803;828;m;74;nc;nl;w;una
cr22318;weaverville;buncombe;dr;28787;828;f;44;ca;nl;w;lib
al283960;alexander;buncombe;rd;28701;828;f;22;nc;un;w;una
al258834;asheville;buncombe;run;28803;571;f;63;ia;nl;w;una
al250451;asheville;buncombe;st;28806;734;m;32;ca;nl;w;dem
de262140;weaverville;buncombe;rd;28787;828;m;26;az;un;w;dem
al199599;asheville;buncombe;rd;28805;828;m;49;tn;nl;w;una
al183746;asheville;buncombe;rd;28805;828;f;66;sc;nl;w;rep
al177756;asheville;buncombe;rd;28804;828;m;34;nc;un;w;una
al164616;black mountain;buncombe;cir;28711;828;f;38;va;un;w;una
al199140;asheville;buncombe;dr;28806;828;f;40;oh;nl;w;rep
al284567;asheville;buncombe;cir;28805;828;f;76;ny;nl;w;una
es23050;weaverville;buncombe;ln;28787;207;m;37;ok;nl;w;una
al265803;asheville;buncombe;ct;28806;207;m;30;me;un;w;rep
ch48227;black mountain;buncombe;ln;28711;828;m;38;fl;un;w;una
by548027;candler;buncombe;rd;28715;864;f;65;pa;un;w;dem
eh645260;swannanoa;buncombe;rd;28778;919;f;62;nc;nl;w;una
al256791;candler;buncombe;dr;28715;828;m;59;ny;un;w;una
al248048;weaverville;buncombe;rd;28787;828;f;53;nc;nl;w;una
al228967;arden;buncombe;ln;28704;828;f;86;me;nl;w;dem
al227013;asheville;buncombe;dr;28806;918;m;44;fl;nl;w;una
al246794;asheville;buncombe;dr;28805;828;m;28;md;nl;w;rep
dn95726;asheville;buncombe;ave;28804;828;f;33;nc;nl;w;una
al213962;asheville;buncombe;rd;28803;828;f;29;nc;nl;w;dem
al213593;fletcher;buncombe;rd;28732;828;f;29;nc;nl;w;dem
al195885;asheville;buncombe;ave;28803;828;f;44;md;nl;w;una
cc150157;asheville;buncombe;dr;28806;828;m;35;sc;nl;w;una
al187598;asheville;buncombe;dr;28805;828;f;32;nc;un;w;una
al176215;asheville;buncombe;st;28801;828;m;48;nc;nl;w;dem
al167657;asheville;buncombe;dr;28804;828;f;34;nc;nl;w;una
al195885;asheville;buncombe;st;28803;828;f;44;md;nl;w;una
al162436;arden;buncombe;dr;28704;828;f;33;mi;nl;w;dem
bn351606;asheville;buncombe;ave;28804;828;f;40;mi;nl;w;dem
al135066;asheville;buncombe;st;28801;828;f;41;nc;un;w;una
al115516;candler;buncombe;dr;28715;828;f;60;nc;un;w;una
al61271;asheville;buncombe;dr;28803;828;f;57;nc;nl;w;dem
el54862;asheville;buncombe;sq;28804;757;f;37;va;nl;w;dem
de252024;asheville;buncombe;dr;28806;828;f;31;nc;nl;w;una
al271849;asheville;buncombe;dr;28805;828;m;70;mi;un;w;dem
al246794;asheville;buncombe;dr;28805;828;m;28;md;nl;w;una
cc122245;arden;buncombe;dr;28704;828;m;67;ny;nl;w;dem
cc41724;asheville;buncombe;dr;28806;828;f;74;ar;un;w;una
al236534;arden;buncombe;rd;28704;336;f;33;nc;un;w;dem
ac13319;fairview;buncombe;rd;28730;828;m;28;fl;nl;w;una
al208925;asheville;buncombe;dr;28803;781;m;39;ny;nl;w;una
al196955;fairview;buncombe;rd;28730;828;f;57;md;un;w;rep
al196090;leicester;buncombe;dr;28748;828;f;44;nh;nl;w;una
al176409;asheville;buncombe;ln;28805;828;f;48;mn;nl;w;dem
al150869;asheville;buncombe;ave;28801;828;f;60;nc;nl;b;dem
al169443;asheville;buncombe;st;28806;828;f;35;nc;nl;m;una
al278243;asheville;buncombe;pl;28806;828;f;28;oc;nl;o;dem
ch44271;asheville;buncombe;dr;28806;336;m;29;nc;nl;w;dem
al241289;asheville;buncombe;rd;28803;828;f;36;mi;nl;w;rep
al234855;candler;buncombe;ln;28715;828;f;65;tn;nl;w;dem
es14673;candler;buncombe;rd;28715;828;m;57;nc;nl;w;rep
cn63665;asheville;buncombe;rd;28806;828;f;31;nc;nl;w;rep
al234855;candler;buncombe;ln;28715;828;f;65;tn;nl;w;dem
af19798;fairview;buncombe;ln;28730;828;f;45;ri;nl;w;dem
al199140;fletcher;buncombe;rd;28732;828;f;40;oh;nl;w;rep
al205126;asheville;buncombe;dr;28803;828;f;44;ms;nl;w;rep
al176109;arden;buncombe;rd;28704;828;f;81;il;nl;w;una
bn431389;asheville;buncombe;dr;28803;336;m;24;nc;nl;w;una
ac13640;asheville;buncombe;rd;28806;336;f;32;va;un;w;una
dn89317;asheville;buncombe;dr;28806;919;f;42;fl;nl;w;una
bl490112;asheville;buncombe;st;28801;919;f;21;oc;un;m;dem
dw64939;fairview;buncombe;cir;28730;828;f;24;nc;un;w;dem
af24559;candler;buncombe;dr;28715;828;m;25;nc;nl;w;una
al38180;candler;buncombe;rd;28715;828;f;53;nc;nl;w;rep
dt29545;arden;buncombe;dr;28704;704;m;70;nc;nl;w;una
cr28728;barnardsville;buncombe;hwy;28709;828;f;21;oh;un;b;una
dw49315;arden;buncombe;rd;28704;828;m;72;in;un;w;rep
al327879;black mountain;buncombe;rd;28711;828;f;18;nc;nl;w;una
cb60527;asheville;buncombe;ln;28806;828;f;70;ny;nl;w;una
em99734;weaverville;buncombe;ln;28787;919;f;27;ca;nl;w;una
al114610;asheville;buncombe;ln;28805;828;f;40;nc;nl;w;dem
cb73370;asheville;buncombe;ln;28806;828;f;27;nc;nl;w;una
al94515;asheville;buncombe;dr;28803;828;m;65;fl;nl;w;rep
cb57772;fletcher;buncombe;dr;28732;910;f;35;pa;nl;w;dem
dw59125;asheville;buncombe;ave;28801;828;f;29;nc;nl;b;dem
cj132519;asheville;buncombe;st;28806;919;m;29;nc;nl;w;una
cj120415;asheville;buncombe;st;28806;919;f;29;nc;nl;w;una
cc129394;arden;buncombe;dr;28704;828;m;54;in;nl;w;rep
dt116396;asheville;buncombe;dr;28806;828;m;31;fl;nl;w;rep
by601521;asheville;buncombe;dr;28805;828;f;58;ca;nl;w;dem
cc92272;arden;buncombe;way;28704;828;f;40;nc;nl;w;rep
cw472263;arden;buncombe;way;28704;828;m;60;ma;un;w;una
al285669;candler;buncombe;pl;28715;480;m;76;ny;nl;w;una
bw27372;asheville;buncombe;ave;28806;863;m;78;ga;un;w;dem
al90830;arden;buncombe;rd;28704;336;f;49;nc;nl;b;dem
al307574;asheville;buncombe;st;28801;828;f;33;pr;hl;w;una
al305600;asheville;buncombe;ln;28806;513;f;73;oh;un;w;dem
al256278;alexander;buncombe;hwy;28701;828;f;63;nc;nl;w;rep
bl249826;asheville;buncombe;rd;28803;919;f;36;ny;nl;w;dem
al178685;asheville;buncombe;rd;28805;828;f;51;nc;un;w;una
cw442290;black mountain;buncombe;dr;28711;828;m;39;nc;nl;w;una
cc88196;candler;buncombe;rd;28715;828;m;44;nc;nl;w;rep
cc5823;candler;buncombe;rd;28715;828;f;44;nc;nl;w;rep
cw860588;leicester;buncombe;dr;28748;828;f;60;fl;nl;w;dem
ch36965;asheville;buncombe;cir;28805;828;m;33;sc;nl;w;una
cc90167;asheville;buncombe;loop;28806;828;f;36;oh;nl;w;una
al241106;fletcher;buncombe;ln;28732;828;f;40;nc;nl;w;rep
cc112636;leicester;buncombe;ln;28748;828;m;55;oc;nl;w;una
al226634;asheville;buncombe;cir;28803;410;m;39;ky;nl;w;una
al225370;arden;buncombe;rd;28704;828;m;65;nc;nl;w;rep
al219834;asheville;buncombe;ave;28804;828;f;28;oc;nl;w;una
cw988171;candler;buncombe;dr;28715;252;f;30;nc;nl;w;una
al172938;asheville;buncombe;ave;28806;828;f;47;ar;un;w;una
al195885;asheville;buncombe;st;28803;828;f;44;md;nl;w;una
al191101;asheville;buncombe;dr;28804;828;f;36;ga;nl;b;una
al187741;arden;buncombe;ct;28704;828;m;55;fl;nl;w;rep
al179951;asheville;buncombe;st;28801;828;f;35;nc;nl;w;una
al168043;asheville;buncombe;dr;28803;828;f;83;mi;un;w;una
al68249;fairview;buncombe;rd;28730;828;f;51;nc;nl;w;una
al287499;candler;buncombe;dr;28715;828;m;23;nc;un;w;dem
al285669;candler;buncombe;pl;28715;480;m;76;ny;nl;w;una
cc54808;asheville;buncombe;dr;28806;828;m;48;nc;nl;w;una
al253286;asheville;buncombe;dr;28803;828;f;83;ny;nl;w;dem
bp46253;asheville;buncombe;dr;28803;919;m;29;nc;un;w;una
bn393261;asheville;buncombe;rd;28803;828;m;64;nc;nl;b;dem
al265406;candler;buncombe;dr;28715;828;m;26;fl;un;w;una
al265703;asheville;buncombe;cir;28804;706;f;61;pa;nl;w;dem
cc94697;asheville;buncombe;cir;28803;828;m;59;nc;nl;w;una
ed38687;arden;buncombe;ter;28704;828;f;33;tx;nl;w;una
ed15645;leicester;buncombe;ln;28748;828;m;50;nc;nl;w;rep
al230268;asheville;buncombe;dr;28805;828;f;37;il;nl;w;dem
al219749;black mountain;buncombe;rd;28711;828;f;28;nc;nl;w;una
al117702;candler;buncombe;knls;28715;828;f;39;fl;un;w;dem
al199140;fairview;buncombe;pl;28730;828;f;40;oh;nl;w;dem
al202063;asheville;buncombe;dr;28805;828;m;42;ms;nl;w;una
al135066;asheville;buncombe;cir;28803;828;f;41;nc;un;w;dem
al164837;asheville;buncombe;dr;28804;828;m;33;nc;nl;w;dem
al139911;asheville;buncombe;rd;28803;828;m;37;nc;un;w;dem
ab27993;asheville;buncombe;rd;28806;828;f;35;or;nl;w;una
al219749;arden;buncombe;ln;28704;828;f;28;nc;nl;w;dem
am84640;asheville;buncombe;rd;28805;828;m;28;nc;nl;w;una
dw62273;candler;buncombe;ln;28715;704;f;27;sc;un;w;dem
al148155;asheville;buncombe;ln;28805;828;f;42;nc;un;b;dem
am69758;alexander;buncombe;rd;28701;828;f;39;nc;nl;w;rep
al213962;black mountain;buncombe;rd;28711;828;f;29;nc;nl;w;una
al279924;alexander;buncombe;cir;28701;828;f;23;nc;nl;w;rep
al285669;candler;buncombe;pl;28715;480;m;75;ny;nl;w;una
eh893670;swannanoa;buncombe;rd;28778;434;f;47;pa;nl;w;dem
cc104039;asheville;buncombe;dr;28803;828;f;83;pa;nl;w;rep
al230268;black mountain;buncombe;rd;28711;828;f;37;il;nl;w;dem
cc108857;candler;buncombe;rd;28715;828;f;30;nc;nl;w;una
eh778421;asheville;buncombe;dr;28801;828;f;38;nc;nl;w;una
al232966;weaverville;buncombe;st;28787;828;f;70;ks;nl;w;rep
al231118;asheville;buncombe;hts;28804;828;m;29;nc;un;w;una
eh308810;asheville;buncombe;rd;28806;828;f;44;ia;nl;w;rep
al186174;swannanoa;buncombe;rd;28778;828;f;55;nc;nl;w;rep
df10219;asheville;buncombe;dr;28805;828;f;65;il;nl;w;dem
cc92467;candler;buncombe;rd;28715;828;m;44;ma;nl;w;dem
al204864;weaverville;buncombe;dr;28787;999;m;65;sc;un;w;dem
al185639;candler;buncombe;dr;28715;828;m;55;nc;nl;w;rep
al172938;asheville;buncombe;pl;28803;843;f;47;ar;un;w;rep
al225534;asheville;buncombe;rd;28805;828;f;41;ca;un;w;dem
al156926;asheville;buncombe;ave;28801;336;m;34;nc;nl;w;una
dl239122;asheville;buncombe;ave;28803;252;m;22;nc;nl;w;una
cw740749;asheville;buncombe;st;28801;704;f;29;va;nl;w;dem
al228190;asheville;buncombe;rd;28803;828;m;60;nc;un;b;dem
ct44622;arden;buncombe;dr;28704;828;m;40;nc;hl;w;rep
al309316;asheville;buncombe;cir;28803;828;m;60;nm;nl;w;dem
al68249;black mountain;buncombe;rd;28711;828;f;51;nc;nl;w;una
al268949;asheville;buncombe;rd;28803;779;m;41;ms;nl;w;dem
al199974;leicester;buncombe;rd;28748;828;f;52;nc;un;w;rep
al164332;leicester;buncombe;dr;28748;828;m;49;nc;nl;w;rep
dk29858;arden;buncombe;cir;28704;828;m;47;nc;nl;w;una
al236937;asheville;buncombe;ave;28806;561;f;36;fl;un;w;dem
al210393;asheville;buncombe;rd;28806;828;f;64;nc;nl;b;dem
al150869;asheville;buncombe;ave;28801;828;f;60;nc;nl;b;dem
al181490;asheville;buncombe;rd;28806;919;f;32;nc;un;w;una
al178271;asheville;buncombe;ave;28806;828;f;57;tn;nl;w;una
de229335;asheville;buncombe;rd;28805;773;f;36;va;nl;w;dem
al116373;candler;buncombe;dr;28715;828;m;44;nc;nl;w;rep
al114610;asheville;buncombe;st;28803;828;f;40;nc;nl;w;dem
cp38885;swannanoa;buncombe;rd;28778;828;f;40;ny;nl;w;dem
al162345;leicester;buncombe;rd;28748;828;f;67;nc;nl;w;una
cb65609;asheville;buncombe;dr;28804;828;m;39;oh;nl;w;una
al261827;arden;buncombe;rd;28704;828;f;78;wi;nl;w;rep
al246885;asheville;buncombe;rd;28803;828;m;55;mi;nl;w;una
al148155;asheville;buncombe;st;28801;828;f;42;nc;nl;b;dem
al228190;asheville;buncombe;pl;28801;828;m;60;nc;un;b;dem
al205377;asheville;buncombe;st;28801;828;m;30;nc;nl;w;dem
al197110;weaverville;buncombe;rd;28787;828;f;33;nc;nl;w;rep
al152355;asheville;buncombe;ln;28803;828;m;53;pa;nl;w;rep
al148155;asheville;buncombe;st;28801;828;f;42;nc;nl;b;dem
al205126;asheville;buncombe;pl;28803;828;f;44;ms;nl;w;rep
al289506;asheville;buncombe;rd;28806;919;f;29;oh;nl;w;una
by410060;asheville;buncombe;rd;28804;323;f;32;nc;nl;w;dem
al271253;asheville;buncombe;ave;28806;828;f;33;fl;nl;w;una
cr23773;asheville;buncombe;hwy;28806;828;f;28;nc;un;w;rep
al272856;asheville;buncombe;cir;28803;828;m;38;ar;nl;w;una
cb16814;candler;buncombe;rd;28715;828;m;77;nc;nl;w;rep
al194031;asheville;buncombe;ln;28806;828;m;34;nc;nl;w;rep
cc94742;asheville;buncombe;rd;28805;828;f;68;sc;nl;w;una
al230239;leicester;buncombe;rd;28748;828;f;80;nc;nl;w;una
cj50617;arden;buncombe;dr;28704;828;f;76;tn;nl;w;rep
al192308;asheville;buncombe;dr;28806;828;m;49;sc;nl;w;dem
al183523;asheville;buncombe;ave;28801;828;m;40;nc;un;m;una
al171679;arden;buncombe;ln;28704;828;f;42;nc;nl;b;dem
al127624;weaverville;buncombe;rd;28787;828;m;68;nc;nl;w;rep
al123812;asheville;buncombe;rd;28805;828;f;45;nc;nl;w;una
al279855;asheville;buncombe;st;28806;828;f;23;nc;un;b;dem
cc92360;arden;buncombe;way;28704;828;f;63;nc;un;w;una
al253286;asheville;buncombe;rd;28803;828;f;83;ny;nl;w;dem
al162345;candler;buncombe;cv;28715;828;f;67;nc;nl;w;una
cc59874;candler;buncombe;dr;28715;828;m;63;nc;nl;w;rep
al209453;asheville;buncombe;st;28801;828;f;43;ny;nl;w;una
al201399;fletcher;buncombe;rd;28732;828;m;42;nc;nl;w;una
al193086;asheville;buncombe;rd;28806;828;f;34;fl;nl;w;dem
al176409;asheville;buncombe;rd;28806;828;f;48;mn;nl;w;una
al176190;asheville;buncombe;dr;28803;828;m;78;nc;nl;w;dem
al174771;asheville;buncombe;ave;28803;828;f;64;nc;un;b;dem
al183214;asheville;buncombe;blvd;28803;828;f;71;ct;nl;w;rep
al92084;marshall;buncombe;rd;28753;828;m;47;ar;nl;w;rep
al85694;asheville;buncombe;rd;28806;828;m;42;nc;nl;w;una
al58206;weaverville;buncombe;ln;28787;828;f;58;ky;nl;w;rep
al250451;arden;buncombe;rd;28704;828;m;32;ca;nl;w;una
cr11114;asheville;buncombe;dr;28805;828;f;64;nm;un;w;rep
de217564;asheville;buncombe;ct;28805;828;f;32;tx;nl;w;dem
es9053;weaverville;buncombe;rd;28787;727;m;58;fl;un;w;rep
al240451;fairview;buncombe;dr;28730;828;f;27;nc;nl;w;dem
cr13467;asheville;buncombe;rd;28806;828;f;74;mi;un;w;rep
bn226013;asheville;buncombe;st;28806;828;m;42;nc;un;w;dem
al224576;weaverville;buncombe;dr;28787;828;u;28;nc;un;w;rep
al203721;asheville;buncombe;dr;28803;828;m;45;ga;nl;w;una
al210393;asheville;buncombe;ave;28804;828;f;64;nc;nl;b;dem
de217564;asheville;buncombe;ct;28805;828;f;32;tx;nl;w;dem
al174492;candler;buncombe;rd;28715;828;f;33;nc;nl;w;dem
al166023;leicester;buncombe;pl;28748;828;f;77;ca;nl;w;dem
dn100302;candler;buncombe;rd;28715;828;f;55;sd;nl;w;dem
al153216;fletcher;buncombe;ln;28732;828;m;74;wv;un;w;rep
al149008;asheville;buncombe;dr;28801;828;m;57;ga;nl;w;rep
aw93457;connelly springs;burke;rd;28612;828;m;49;nc;nl;w;una
cn27113;connelly springs;burke;dr;28612;828;m;52;tn;un;w;dem
am80819;morganton;burke;rd;28655;828;f;31;nc;nl;w;una
am82886;valdese;burke;rd;28690;828;f;51;nc;nl;w;dem
am22989;morganton;burke;ct;28655;828;f;78;nc;nl;w;dem
am31658;morganton;burke;rd;28655;828;m;36;mi;nl;w;dem
ap44497;rhodhiss;burke;ave;28667;828;f;45;nc;nl;w;dem
ct46861;valdese;burke;dr;28690;828;f;26;nc;nl;w;una
am73595;valdese;burke;ave;28690;828;m;67;nc;nl;b;dem
am88670;valdese;burke;ave;28690;828;m;27;nc;nl;w;dem
am67606;valdese;burke;ave;28690;828;m;35;nc;un;w;una
al208832;morganton;burke;dr;28655;828;m;49;nc;nl;w;rep
aw165348;morganton;burke;ave;28655;828;f;30;ma;nl;w;dem
ct35445;morganton;burke;ave;28655;828;m;46;tn;nl;w;una
aw170403;hildebran;burke;st;28637;828;f;29;nc;nl;w;una
am73431;morganton;burke;rd;28655;828;m;32;nc;nl;w;rep
am79101;morganton;burke;st;28655;828;m;40;nc;nl;w;una
am84784;connelly springs;burke;lndg;28612;828;f;28;ca;nl;a;dem
am84048;morganton;burke;st;28655;828;m;30;nc;nl;w;dem
am61133;morganton;burke;st;28655;828;m;49;nc;un;w;rep
am94811;morganton;burke;st;28655;828;m;75;dc;nl;u;dem
am72715;hickory;burke;st;28602;828;f;32;nc;nl;w;rep
am87658;connelly springs;burke;ln;28612;828;f;47;nc;un;w;dem
am57102;morganton;burke;st;28655;828;m;47;pa;nl;w;una
am85525;valdese;burke;st;28690;248;m;54;oc;nl;a;rep
db216246;morganton;burke;st;28655;704;m;32;nc;nl;w;rep
ap79021;hickory;burke;rd;28602;828;f;31;nc;nl;w;una
am71768;connelly springs;burke;rd;28612;828;f;33;nc;nl;w;rep
am63837;morganton;burke;st;28655;828;f;60;nc;hl;w;una
am84308;morganton;burke;cir;28655;828;f;28;wa;nl;w;dem
am64688;morganton;burke;loop;28655;828;f;83;ny;nl;w;una
am31809;drexel;burke;dr;28619;828;f;71;nc;un;w;rep
aw194251;hickory;burke;rd;28601;828;m;26;nc;nl;w;una
am31809;drexel;burke;dr;28619;828;f;71;nc;un;w;rep
cn64581;valdese;burke;dr;28690;828;f;48;nc;nl;w;una
am89480;morganton;burke;st;28655;828;f;29;nc;nl;w;una
am94811;morganton;burke;st;28655;828;m;75;dc;nl;b;dem
am28518;morganton;burke;dr;28655;828;f;54;nc;nl;w;rep
am72509;valdese;burke;dr;28690;828;m;59;in;nl;w;dem
bd39113;morganton;burke;rd;28655;828;m;83;va;nl;w;una
am84640;morganton;burke;ct;28655;828;m;28;nc;un;w;dem
al19966;nebo;burke;dr;28761;828;f;63;nc;nl;w;dem
am71864;morganton;burke;ln;28655;828;m;77;ny;nl;w;dem
am60727;morganton;burke;ln;28655;828;m;39;nc;nl;w;una
am98373;morganton;burke;st;28655;803;m;28;sc;nl;w;rep
am70892;glen alpine;burke;st;28628;828;m;36;ca;nl;o;dem
am56349;morganton;burke;loop;28655;828;m;52;sc;nl;w;una
cn78219;drexel;burke;st;28619;828;m;27;nc;nl;w;lib
ct40580;morganton;burke;dr;28655;828;f;45;il;nl;w;una
dw42557;morganton;burke;st;28655;828;m;35;fl;nl;w;una
bj29322;morganton;burke;rd;28655;828;f;49;fl;nl;w;rep
am60727;morganton;burke;ct;28655;828;m;39;nc;nl;w;rep
aw139194;hickory;burke;rd;28602;828;f;34;wv;nl;w;rep
bn153686;morganton;burke;ave;28655;336;m;48;nc;un;b;una
am71661;morganton;burke;cir;28655;828;m;33;nc;nl;w;rep
cn48138;morganton;burke;st;28655;828;f;50;fl;nl;w;una
aw134358;drexel;burke;st;28619;828;m;70;nc;nl;w;rep
ap64900;morganton;burke;st;28655;828;m;35;ny;nl;b;dem
am60590;morganton;burke;st;28655;828;m;61;nc;nl;w;dem
am50989;hickory;burke;dr;28601;828;f;71;nc;nl;w;una
ap3909;connelly springs;burke;ln;28612;828;f;58;nc;nl;w;rep
am52202;morganton;burke;ct;28655;828;f;40;nc;nl;w;rep
bh138665;morganton;burke;cir;28655;828;f;28;fl;nl;w;rep
ap74758;morganton;burke;st;28655;828;m;90;al;nl;w;dem
aw202751;drexel;burke;dr;28619;828;m;27;nc;nl;w;una
dw60157;morganton;burke;st;28655;828;f;47;nc;nl;w;rep
am105832;hickory;burke;ave;28601;828;f;18;nc;nl;w;una
ct38914;morganton;burke;dr;28655;828;m;59;tn;nl;w;una
aw97760;hickory;burke;rd;28602;828;f;43;nc;nl;w;rep
am79634;morganton;burke;st;28655;828;f;34;ca;nl;w;dem
am86185;drexel;burke;dr;28619;828;f;46;nc;nl;b;dem
am61133;morganton;burke;ave;28655;828;m;49;nc;nl;w;rep
cn51316;connelly springs;burke;rd;28612;828;f;37;nc;nl;w;dem
am94040;connelly springs;burke;ave;28612;828;f;28;nc;nl;w;una
ap69971;morganton;burke;rd;28655;828;u;47;nc;un;w;dem
aw192284;morganton;burke;st;28655;828;m;27;nc;nl;b;dem
am93363;morganton;burke;dr;28655;828;m;24;nc;nl;w;dem
ap82142;connelly springs;burke;ct;28612;828;f;26;nc;un;w;una
aw128613;hickory;burke;st;28602;828;m;61;nc;nl;b;una
bw38157;morganton;burke;rd;28655;828;f;34;nc;nl;w;una
am74332;connelly springs;burke;rd;28612;828;m;40;nc;nl;w;dem
dw43272;rutherford college;burke;st;28671;828;f;66;nc;nl;w;dem
dw63706;morganton;burke;st;28655;828;f;27;nc;nl;b;dem
am94044;connelly springs;burke;ln;28612;828;f;26;nc;nl;w;dem
am73695;nebo;burke;rd;28761;828;m;33;nc;nl;w;una
dw10150;morganton;burke;st;28655;828;m;58;nc;nl;w;dem
am71114;valdese;burke;st;28690;828;f;45;nc;nl;w;rep
ap69971;morganton;burke;rd;28655;828;f;47;nc;nl;w;una
am58865;glen alpine;burke;dr;28628;828;f;79;ga;nl;w;rep
am72509;valdese;burke;dr;28690;828;m;59;in;un;w;dem
am81017;valdese;burke;ave;28690;828;m;31;nc;nl;w;rep
am64688;morganton;burke;st;28655;607;f;83;ny;nl;w;una
am69758;valdese;burke;st;28690;828;f;39;nc;nl;w;rep
am52202;morganton;burke;dr;28655;828;f;40;nc;nl;w;rep
am58865;morganton;burke;st;28655;828;f;79;ga;nl;w;rep
an109538;kannapolis;cabarrus;ln;28083;704;f;56;mo;nl;b;dem
an110021;concord;cabarrus;pl;28027;704;f;55;wv;nl;w;dem
an118207;concord;cabarrus;dr;28027;704;f;44;oc;nl;i;una
an122938;concord;cabarrus;dr;28025;704;m;47;va;un;w;rep
an123397;harrisburg;cabarrus;ct;28075;704;f;46;nc;nl;b;dem
an123701;concord;cabarrus;ave;28027;704;f;42;va;nl;w;rep
an132410;concord;cabarrus;ln;28027;704;f;40;nc;nl;b;una
an132597;concord;cabarrus;st;28027;704;f;43;dc;nl;w;rep
an140365;harrisburg;cabarrus;trl;28075;704;f;48;oc;hl;u;dem
ef84832;concord;cabarrus;ave;28025;704;m;47;nc;nl;b;una
eh803219;concord;cabarrus;ave;28027;252;m;30;pa;un;b;dem
cw695370;concord;cabarrus;dr;28025;704;m;42;ny;nl;w;una
an159037;kannapolis;cabarrus;dr;28081;704;f;39;pr;hl;o;una
cw796962;harrisburg;cabarrus;dr;28075;980;f;67;nc;un;w;dem
cw897694;concord;cabarrus;dr;28027;704;m;63;ny;nl;w;rep
an179436;kannapolis;cabarrus;ave;28081;704;m;23;nc;hl;w;rep
cw575716;concord;cabarrus;ave;28025;704;m;33;fl;nl;w;rep
cw771840;concord;cabarrus;dr;28027;980;m;48;mi;nl;w;rep
an185670;harrisburg;cabarrus;ave;28075;603;m;38;ct;nl;w;una
cs22103;harrisburg;cabarrus;ln;28075;980;m;71;wa;nl;w;rep
cw690528;concord;cabarrus;st;28025;704;f;52;ny;nl;b;dem
dz67290;mount pleasant;cabarrus;st;28124;704;f;23;nc;nl;w;una
